area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Old-age dependency ratio,2017-06-30,Ratio,Persons,24.8
E05000820,Ashton upon Mersey,Old-age dependency ratio,2017-06-30,Ratio,Persons,32.2
E05000821,Bowdon,Old-age dependency ratio,2017-06-30,Ratio,Persons,44.7
E05000822,Broadheath,Old-age dependency ratio,2017-06-30,Ratio,Persons,22.9
E05000823,Brooklands,Old-age dependency ratio,2017-06-30,Ratio,Persons,33.7
E05000824,Bucklow-St Martins,Old-age dependency ratio,2017-06-30,Ratio,Persons,25.1
E05000825,Clifford,Old-age dependency ratio,2017-06-30,Ratio,Persons,13.2
E05000826,Davyhulme East,Old-age dependency ratio,2017-06-30,Ratio,Persons,32
E05000827,Davyhulme West,Old-age dependency ratio,2017-06-30,Ratio,Persons,35.4
E05000828,Flixton,Old-age dependency ratio,2017-06-30,Ratio,Persons,36.6
E05000829,Gorse Hill,Old-age dependency ratio,2017-06-30,Ratio,Persons,16.3
E05000830,Hale Barns,Old-age dependency ratio,2017-06-30,Ratio,Persons,44.7
E05000831,Hale Central,Old-age dependency ratio,2017-06-30,Ratio,Persons,23.8
E05000832,Longford,Old-age dependency ratio,2017-06-30,Ratio,Persons,21.4
E05000833,Priory,Old-age dependency ratio,2017-06-30,Ratio,Persons,21.9
E05000834,St Mary's,Old-age dependency ratio,2017-06-30,Ratio,Persons,30.5
E05000835,Sale Moor,Old-age dependency ratio,2017-06-30,Ratio,Persons,28.1
E05000836,Stretford,Old-age dependency ratio,2017-06-30,Ratio,Persons,22.4
E05000837,Timperley,Old-age dependency ratio,2017-06-30,Ratio,Persons,33.1
E05000838,Urmston,Old-age dependency ratio,2017-06-30,Ratio,Persons,31.6
E05000839,Village,Old-age dependency ratio,2017-06-30,Ratio,Persons,33.7
