area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Non-white ethnic group,2011,Percentage,Persons,9.2
E05000820,Ashton upon Mersey,Non-white ethnic group,2011,Percentage,Persons,6
E05000821,Bowdon,Non-white ethnic group,2011,Percentage,Persons,8.9
E05000822,Broadheath,Non-white ethnic group,2011,Percentage,Persons,11.6
E05000823,Brooklands,Non-white ethnic group,2011,Percentage,Persons,10.4
E05000824,Bucklow-St Martins,Non-white ethnic group,2011,Percentage,Persons,6.2
E05000825,Clifford,Non-white ethnic group,2011,Percentage,Persons,64.6
E05000826,Davyhulme East,Non-white ethnic group,2011,Percentage,Persons,6.1
E05000827,Davyhulme West,Non-white ethnic group,2011,Percentage,Persons,4.5
E05000828,Flixton,Non-white ethnic group,2011,Percentage,Persons,3.8
E05000829,Gorse Hill,Non-white ethnic group,2011,Percentage,Persons,23.1
E05000830,Hale Barns,Non-white ethnic group,2011,Percentage,Persons,16.9
E05000831,Hale Central,Non-white ethnic group,2011,Percentage,Persons,6.6
E05000832,Longford,Non-white ethnic group,2011,Percentage,Persons,40.6
E05000833,Priory,Non-white ethnic group,2011,Percentage,Persons,10
E05000834,St Mary's,Non-white ethnic group,2011,Percentage,Persons,12.4
E05000835,Sale Moor,Non-white ethnic group,2011,Percentage,Persons,8.6
E05000836,Stretford,Non-white ethnic group,2011,Percentage,Persons,20.3
E05000837,Timperley,Non-white ethnic group,2011,Percentage,Persons,5.1
E05000838,Urmston,Non-white ethnic group,2011,Percentage,Persons,7.7
E05000839,Village,Non-white ethnic group,2011,Percentage,Persons,9.3
